Run,Event,pt1,eta1,phi1,Q1,dxy1,iso1,pt2,eta2,phi2,Q2,dxy2,iso2
173692,556490182,13.9945,-1.4086,1.2335,1,-0.0488,21.9024,17.6913,1.4616,-1.4974,1,0.0932,14.5107
173692,556308299,25.6278,-1.3007,-1.4420,-1,0.0799,0.0000,23.6602,0.9701,1.8899,1,-0.0869,0.0000
173692,555086629,42.9086,-1.0655,2.2966,1,-0.0881,1.6722,43.5072,-0.6031,-0.8733,-1,0.0857,0.0000
173692,555543997,28.6451,-0.7350,-0.2288,1,0.0617,12.3180,28.6504,-0.0265,2.5676,-1,-0.0758,37.2924
173692,555437658,44.4023,-0.9955,-2.2036,-1,0.0372,0.0000,42.6947,-0.9762,0.9301,1,-0.0349,0.0000
173692,556483344,39.1958,-0.9143,-1.0109,1,0.0867,0.0000,41.3989,0.0124,2.1789,-1,-0.0858,0.0000
173692,555623951,31.8717,0.9491,-1.3799,1,0.0812,0.0000,67.1719,0.9534,1.4174,-1,-0.0660,0.0000
173692,555748215,44.1679,-1.3272,-1.0740,1,0.0870,0.0000,93.7156,-0.3092,-0.0295,-1,0.0534,0.0000
173692,555654711,29.9790,1.9399,2.8111,-1,-0.0621,0.0000,16.5646,-0.8148,2.2093,1,-0.0857,0.0000
173692,555947044,32.6164,1.0334,1.7955,1,-0.0862,0.0000,33.7526,-0.6578,-1.2672,-1,0.0877,0.0000
173692,556538596,35.5657,-1.2911,-1.3617,-1,0.0814,0.0000,49.9369,-0.4491,2.4488,1,-0.0852,0.0000
173692,555295089,25.1540,-1.6964,2.9708,-1,-0.0591,0.0000,15.9545,1.1909,-0.8373,1,0.0912,0.4193
173692,557827056,52.9878,1.4391,3.0254,1,-0.0586,15.3858,17.9909,1.3649,-0.3175,-1,0.0674,45.2313
173692,557957857,43.5689,0.3936,2.0559,-1,-0.0840,0.0000,118.7950,0.1683,0.7121,1,-0.0141,0.0000
173692,556666094,41.3141,-1.5211,-2.4340,1,0.0072,0.0000,30.5474,-0.0688,0.9013,-1,-0.0214,2.8656
173692,557143966,38.6888,-0.0291,1.8149,-1,-0.0819,3.5033,38.7798,0.8325,-1.2456,1,0.0856,0.4825
173692,557386809,62.7321,1.7748,-0.7131,-1,0.0858,0.6344,63.2693,1.1618,-2.0834,1,0.0398,0.7004
173692,557465545,42.1328,-1.1521,-0.8774,-1,0.0916,0.0000,42.4570,-0.8480,2.4554,1,-0.0841,0.0000
173692,557042123,53.1553,1.6765,-1.8385,1,0.0571,0.0000,54.5366,1.0052,-0.0686,-1,0.0544,0.0000
173692,556790780,22.4523,-2.0785,-0.1191,-1,0.0551,0.0000,74.0274,-0.9696,-2.6677,1,-0.0088,0.0000
173692,556885596,11.4169,-2.2304,-0.9444,-1,0.0851,1.3529,27.1958,0.2104,1.8461,1,-0.0641,13.8961
173692,556774276,27.3679,-1.5932,-0.0309,1,0.0461,0.0000,18.8244,1.1208,-1.6550,-1,0.0674,2.7310
173692,557118170,44.1365,-1.3390,-1.0291,-1,0.0834,0.2512,52.4729,-1.1298,1.4757,1,-0.0644,0.0000
173692,557410799,29.5788,-1.1504,-1.5629,1,0.0734,22.1800,39.6482,0.0664,1.5051,1,-0.0712,16.2557
173692,557837279,35.3865,-1.1051,0.6730,1,-0.0075,0.0000,24.2475,0.9908,2.9592,-1,-0.0640,0.0000
173692,559073647,23.6090,-1.3186,1.8662,1,-0.0821,0.1967,17.9432,2.0025,-1.2039,-1,0.0832,0.0000
173692,559152714,37.2451,-1.9801,1.0036,1,-0.0336,1.0688,30.7537,-0.3591,-2.0495,-1,0.0420,0.7528
173692,558427350,38.1433,-2.1662,1.5871,-1,-0.0803,0.0000,31.0286,-0.5727,-1.7593,1,0.0667,0.0000
173692,559017126,35.3041,-1.2489,0.3817,-1,0.0215,0.0000,27.9429,0.6155,-2.9264,1,-0.0339,0.0000
173692,558267829,43.4439,0.1477,1.9876,-1,-0.0814,0.6437,41.1595,0.8591,-1.0135,1,0.0830,0.0000
173692,558853733,27.7634,-1.3807,-2.8866,-1,-0.0301,0.0000,15.9240,1.1373,-1.2677,1,0.0826,0.0000
173692,559314914,36.6844,-2.1936,-1.7664,-1,0.0615,0.0000,36.1507,-0.8284,1.5254,1,-0.0720,0.0000
173692,559399666,53.1801,-1.2049,-1.6430,-1,0.0706,0.2468,38.9737,-0.8622,1.4747,1,-0.0647,0.6117
173692,559380327,21.2557,-1.3986,-0.7244,-1,0.0859,0.0000,22.3924,1.3090,2.4217,1,-0.0861,0.0000
173692,558655973,44.2118,-2.0706,1.0611,1,-0.0429,0.0000,44.4576,-1.6332,-2.5388,-1,0.0025,0.0000
173692,558794420,45.0781,1.7047,1.6533,1,-0.0770,0.2787,35.5631,0.6852,-1.7983,-1,0.0600,0.0000
173692,559324483,38.6596,1.0716,1.4498,-1,-0.0680,0.0000,52.0015,0.9028,-1.3911,1,0.0805,0.0000
173692,558140164,25.8659,-1.3379,-0.0733,-1,0.0516,0.0000,55.4255,-0.2544,2.2586,1,-0.0855,0.5697
173692,559923670,35.4253,-0.6732,-2.8838,-1,-0.0305,0.0000,36.1320,0.7708,-0.1302,1,0.0564,1.2843
173692,560837526,13.4502,-2.0280,-1.1203,-1,0.0942,4.9807,10.5952,1.1581,1.9189,1,-0.1272,0.0000
173692,560915988,16.1448,2.0987,-2.1952,1,0.0310,0.5711,23.0963,-0.6899,1.5105,-1,-0.0689,0.2274
173692,560964710,52.2253,-0.8155,-2.0849,-1,0.0413,0.0000,46.4995,-0.0047,-0.1447,1,0.0569,0.0000
173692,559721205,43.2750,1.4249,2.2492,-1,-0.0862,0.2274,45.6479,0.8443,-0.4522,1,0.0725,0.0000
173692,560236789,35.7730,-0.3854,-3.0905,1,-0.0421,3.0828,52.0313,-0.9071,0.0289,-1,0.0451,0.0000
173692,560975557,37.7869,-1.5007,1.2100,-1,-0.0526,0.0000,43.9803,-0.7640,-1.8450,1,0.0549,0.0000
173692,561057640,38.6876,-1.2769,0.8979,1,-0.0268,0.0000,35.1398,0.1210,-2.5731,-1,-0.0023,0.0000
173692,559684874,33.1391,-1.6360,0.3500,1,0.0192,0.0000,34.9935,-0.1336,-2.9518,-1,-0.0338,0.0000
173692,559694689,35.3427,1.5821,1.7655,-1,-0.0764,0.0000,32.8640,-0.0344,-1.2003,1,0.0841,1.1797
173692,559679652,29.1400,-1.4145,0.4977,1,0.0074,0.0000,33.5201,0.4171,3.1206,-1,-0.0488,0.0000
173692,560863468,45.4235,0.2333,1.9002,-1,-0.0833,0.0000,46.4220,0.2060,-1.3622,1,0.0805,0.0000
173692,562324324,30.4736,1.1201,-2.0842,1,0.0386,0.0000,50.4103,-0.1681,0.5115,-1,0.0075,0.0000
173692,562477628,52.5500,-1.2054,0.9475,1,-0.0280,0.0000,41.7078,-1.3524,-2.4670,-1,0.0051,0.0000
173692,561181849,31.5702,-2.3028,-1.6756,-1,0.0650,0.0000,24.0305,-0.1231,1.4020,1,-0.0635,0.0000
173692,561577537,39.9471,-0.3653,-0.5521,-1,0.0820,0.8820,36.1121,0.7926,2.9309,1,-0.0638,0.0000
173692,561883753,49.3084,-0.7828,-0.8016,-1,0.0839,0.0000,42.4985,-0.8040,2.3584,1,-0.0839,0.0000
173692,562044825,46.6117,1.2303,1.3406,-1,-0.0590,1.2984,40.5043,1.2234,-1.9279,1,0.0500,0.5999
173692,562253305,39.3439,1.8609,2.8009,1,-0.0726,0.0000,41.4865,0.7988,-0.2921,-1,0.0705,0.0000
173692,561819720,35.8012,-1.1111,-0.7830,-1,0.0731,19.3566,10.3134,1.3044,3.0686,1,-0.0420,2.1942
173692,561283791,36.4698,-0.1471,2.7615,-1,-0.0715,0.0000,38.4299,0.9266,0.1576,1,0.0374,0.0000
173692,561559962,44.5781,1.6570,-0.0209,-1,0.0372,0.0000,47.0160,1.5857,-3.0843,1,-0.0325,0.0000
173692,561732741,26.9175,-1.5458,1.4579,1,-0.0651,0.0000,24.0496,0.8159,-1.3264,-1,0.0803,0.0000
173692,561884397,82.5060,-0.6957,-0.0445,1,0.0529,0.0000,13.6036,1.0274,-2.3273,-1,0.0170,0.0000
173692,562586983,42.6526,-2.3843,1.0775,1,-0.0311,0.0000,30.7389,-0.3047,-2.3971,-1,0.0133,0.0000
173692,562577295,44.3132,-0.1458,-3.1302,1,-0.0472,0.0000,49.8190,-0.1333,0.6515,-1,-0.0045,0.6093
173692,562102475,46.6070,0.1511,-0.4730,-1,0.0786,0.0000,33.8679,-0.9023,2.3149,1,-0.0891,0.0000
173692,561917406,32.0565,-2.1366,-0.6251,1,0.0870,0.0000,31.8371,-0.2724,2.6158,-1,-0.0810,0.2386
173692,561924206,34.4488,-1.2619,-1.4669,-1,0.0775,0.2552,38.2662,0.1377,0.8953,1,-0.0276,0.6113
173692,562063182,45.0273,1.6104,-2.8589,-1,-0.0229,0.0000,37.5371,0.8299,0.1525,1,0.0342,0.0000
173692,563897044,49.6133,-1.2376,-0.5697,-1,0.0794,0.3511,44.9716,-0.8211,2.9990,1,-0.0593,0.0000
173692,564046416,47.6938,-1.4579,-2.8101,-1,-0.0266,0.0000,38.9179,-1.0285,0.4786,1,0.0103,0.0000
173692,563827155,27.8711,-1.3826,1.6777,-1,-0.0791,0.0000,31.9706,0.6201,-2.1812,1,0.0348,0.0000
173692,564066187,53.5825,-1.1257,1.6347,-1,-0.0780,0.0000,39.5937,-0.8160,-1.6328,1,0.0713,0.0000
173692,562952213,37.8548,1.3161,-0.1811,-1,0.0641,0.0000,54.2274,1.2928,2.9766,1,-0.0606,0.0000
173692,563125149,12.6628,-1.5217,1.4221,-1,-0.0642,0.0000,94.6138,0.1922,-2.4562,1,0.0107,0.5148
173692,563878609,76.8031,-0.9710,-2.8334,-1,-0.0235,0.0000,27.0732,-0.9781,0.7017,1,-0.0107,1.0265
173692,563150195,31.0225,-1.2214,1.8885,-1,-0.0862,0.0000,30.9312,0.1495,-1.4193,1,0.0814,0.2756
173692,564132986,21.2968,-1.9462,0.7182,1,-0.0162,0.2751,38.3066,-0.9863,-3.1319,-1,-0.0446,0.0000
173692,563193094,53.5751,1.5056,-1.7734,-1,0.0626,0.0000,31.3418,0.9228,0.9096,1,-0.0259,0.0000
173692,563283510,15.4379,-1.3357,-2.3759,-1,0.0224,6.0447,13.1523,1.4623,1.0757,-1,-0.0573,21.1051
173692,563353374,42.6972,-1.8551,-1.2454,1,0.0861,0.0000,37.6775,-0.6869,1.9821,-1,-0.0850,0.0000
173692,563715662,52.4588,-0.4013,-1.6608,-1,0.0675,0.0000,37.6668,-0.4239,1.5714,1,-0.0717,1.9805
173692,563792574,53.1417,-1.8165,-2.6437,-1,-0.0064,0.0000,6.3024,1.1663,-0.6662,1,0.0771,0.0000
173692,563989430,29.9060,-1.4037,-2.2193,-1,0.0319,0.0000,31.0701,0.4896,1.4238,1,-0.0640,0.2863
173692,563090961,58.3581,1.1941,2.5973,1,-0.0777,0.0000,30.7855,0.3497,-0.8271,-1,0.0866,0.0000
173692,565068686,68.3258,-1.7242,1.1273,1,-0.0437,0.7980,33.1227,-0.4674,-0.4559,-1,0.0768,1.8827
173692,565180478,42.0987,0.3388,-2.1548,-1,0.0298,0.0000,46.6430,0.7913,0.8812,1,-0.0213,0.3608
173692,565212558,95.9924,-1.3060,2.3849,1,-0.5524,0.0000,15.0897,0.1560,-1.4326,1,0.0842,8.3729
173692,564764115,40.4623,-0.2823,0.4671,1,0.0077,1.3981,39.8577,-0.3397,2.2400,-1,-0.0866,0.4761
173692,565612651,35.7212,2.0407,0.9958,1,-0.0368,8.2096,14.3871,-0.6213,-1.2748,-1,0.0957,18.7062
173692,564476026,15.3947,-0.6673,-0.2828,-1,0.0629,0.5351,41.0309,0.8639,-2.7557,-1,-0.0144,12.3421
173692,564895282,51.0326,-1.3787,2.7935,-1,-0.0711,0.0000,26.5661,0.6730,-2.9557,1,-0.0356,3.6183
173692,565459178,47.7331,-0.1455,-2.3475,1,0.0212,0.0000,46.4492,-0.5307,0.3873,-1,0.0129,0.0000
173692,565209033,15.8040,-1.6023,-3.1262,1,-0.0454,0.0000,15.4689,1.4937,-2.3256,-1,0.0197,0.0000
173692,564569662,28.9227,-1.7756,1.2196,-1,-0.0528,0.0000,30.7826,0.4314,2.7877,1,-0.0688,0.0000
173692,564771174,44.1087,-1.3068,-0.2421,1,0.0617,1.6792,45.7309,-0.9913,2.9810,-1,-0.0575,0.5426
173692,564504496,41.4179,-2.3016,0.3165,1,0.0204,0.0000,37.4367,-1.2972,-2.8494,-1,-0.0218,0.4952
173692,565942280,16.8826,1.6840,-1.8489,-1,0.0619,1.3785,25.5855,-0.6501,1.0930,1,-0.0354,7.1457
173692,566536286,44.8168,1.5061,2.2171,-1,-0.0860,0.3777,46.3030,1.3691,-0.9378,1,0.0852,0.0000
173692,566039031,114.4620,-1.2593,1.8107,-1,-0.0812,0.6787,13.6339,0.0192,-0.9773,1,0.0807,20.8183
173692,566157094,44.4520,0.4643,0.2494,1,0.0259,0.3744,45.2970,0.2057,-2.8114,-1,-0.0218,0.0000
173692,566854420,41.9227,1.0783,-1.8141,1,0.0559,0.0000,35.8208,-0.0054,1.3143,-1,-0.0586,0.0000
173692,566422088,15.8439,-1.3019,-0.6467,-1,0.0798,0.0000,18.6939,1.1765,2.6366,1,-0.0742,0.0000
173692,567076088,36.6593,-1.1408,0.1140,1,0.0400,0.7198,48.0340,-0.2389,2.6145,-1,-0.0780,0.0000
173692,566646226,41.6940,1.2502,-1.6122,1,0.0684,0.0000,48.3530,0.8932,1.8061,-1,-0.0797,0.0000
173692,566614597,43.6927,1.1078,-1.7796,1,0.0623,0.0000,46.6507,1.1527,1.2590,-1,-0.0554,0.0000
173692,566516619,50.9764,-0.9238,0.8002,1,-0.0170,0.0000,19.4828,0.6312,-1.6235,-1,0.0711,0.0000
173692,566759963,27.1306,-1.4029,-0.7953,1,0.0824,1.1022,67.7592,-0.6763,2.0949,-1,-0.0862,0.0000
173692,566929043,30.0861,1.4104,0.9474,-1,-0.0303,0.0000,46.9153,-0.0573,-1.7919,1,0.0576,0.0000
173692,566072727,40.0909,-0.7488,-1.3280,-1,0.0807,0.2806,34.1504,0.6239,1.8298,1,-0.0822,0.0000
173692,566027639,34.2845,-0.6654,-2.1215,-1,0.0373,0.0000,43.3046,0.8878,2.2077,1,-0.0865,0.0000
173692,566609583,32.4980,0.4294,-2.4073,-1,0.0151,0.0000,36.9225,0.5567,-0.2611,1,0.0648,0.0000
173692,565686443,34.2353,-2.2324,1.1506,-1,-0.0515,0.0000,34.6021,-0.7216,-1.6950,1,0.0659,0.0000
173692,568539969,35.8733,0.6488,-1.3752,-1,0.0848,0.0000,40.0335,0.5156,2.1607,1,-0.0923,0.6913
173692,567217561,28.0032,-1.2012,-0.5676,-1,0.1188,30.9512,46.4057,-0.1249,2.4793,1,-0.0713,35.4219
173692,567753039,36.7370,1.9570,2.5832,-1,-0.0813,0.0000,37.5994,0.6726,-0.6463,1,0.0841,0.0000
173692,568332831,32.1772,1.2118,-0.5842,-1,0.0758,0.0000,33.9018,-0.4799,2.6517,1,-0.0765,0.5220
173692,568430838,41.8911,1.7525,1.2900,-1,-0.0544,0.8758,37.0592,0.5655,-1.7274,1,0.0621,0.0000
173692,567827164,22.3599,-1.9644,2.8389,-1,-0.0652,0.8199,24.2239,0.6144,-0.6044,1,0.0812,1.4332
173692,567319456,40.7648,-2.2205,-0.4578,1,0.0736,0.0000,32.2453,-0.2407,0.6862,-1,-0.0114,0.0000
173692,567594472,23.4440,1.5775,-0.7600,-1,0.0872,0.0000,88.4903,1.9764,-2.9931,-1,-0.2366,1.9557
173692,568157408,44.4166,0.3407,-0.2684,-1,0.0663,0.0000,34.6313,0.7136,3.0544,1,-0.0554,0.0000
173692,567782482,45.5027,-0.8205,-2.6433,1,-0.0090,0.0000,49.0253,-0.8478,0.0198,-1,0.0492,0.0000
173692,568323898,47.1507,1.4901,1.6900,-1,-0.0792,0.3441,42.8279,1.1738,-1.4808,1,0.0770,0.4773
173692,568526541,29.7638,-1.1139,0.2106,1,0.0297,0.3441,36.5614,-0.1926,2.2877,-1,-0.0829,0.0000
173692,569189702,26.0043,1.8342,-1.2144,-1,0.0844,0.0000,75.7057,2.0491,2.3840,1,-0.0903,0.0000
173692,569353905,52.9117,-0.5532,-0.0186,1,0.0452,0.0000,36.7574,-0.5886,2.6418,-1,-0.0750,0.0000
173692,569205245,7.4981,-1.2934,1.4929,1,-0.0676,0.0000,49.1158,1.6866,-0.5323,-1,0.0798,8.2508
173692,569118546,66.2393,-1.1799,1.9969,-1,-0.0861,0.0000,24.0123,0.4710,-2.8098,1,-0.0220,0.0000
173692,568736130,40.5886,-0.3818,2.4657,-1,-0.0852,0.0000,37.6931,0.8353,-0.6521,1,0.0817,0.0000
173692,569137098,40.6177,-1.2917,2.0957,1,-0.0854,0.0000,35.9121,0.0770,-1.2939,-1,0.0824,0.0000
173692,569552676,37.2985,1.6323,-0.0597,-1,0.0516,0.0000,35.7453,0.3187,3.0188,1,-0.0557,1.0438
173692,570158658,43.6834,-2.0444,2.3060,1,-0.0846,0.0000,43.5317,-1.2093,-1.5177,-1,0.0736,0.0000
173692,569875013,18.4136,-0.8845,-2.6162,1,-0.0008,37.6559,17.7264,1.8330,0.8186,-1,-0.0239,24.6335
173692,570332358,44.7967,-1.7938,0.3117,-1,0.0225,0.0000,45.4602,-1.3941,-2.7911,1,-0.0205,0.0000
173692,570645720,39.5908,2.0915,2.8214,-1,-0.0721,0.0000,40.1596,1.2137,-0.3986,1,0.0776,0.0000
173692,569817825,38.6889,0.2372,-0.8607,1,0.0516,30.1034,34.2937,-0.2599,2.2774,1,-0.0891,80.0456
173692,570318752,39.5339,2.0332,-1.6679,-1,0.0674,0.0000,34.5090,0.5347,0.7063,1,-0.0137,0.0000
173692,570242330,46.1148,1.4076,1.8892,-1,-0.0901,0.0000,41.6146,0.7046,-1.3398,1,0.0854,1.2363
173692,570343531,42.8281,1.1894,2.9479,-1,-0.0640,0.0000,44.0658,0.4194,-0.2219,1,0.0649,0.0000
173692,570469884,36.9832,-1.4425,-2.5869,-1,-0.0013,0.0000,41.9652,-0.1588,0.5924,1,0.0006,0.7656
173692,571126735,45.6380,-1.0357,-0.9274,-1,0.0901,0.0000,43.0342,-0.8400,2.0781,1,-0.0877,0.0000
173692,570540654,43.6804,-1.4944,-0.3909,1,0.0707,0.0000,45.5207,-1.5531,2.9933,-1,-0.0596,0.0000
173692,570810470,21.0670,1.7731,-1.0915,1,0.0915,0.0000,30.4247,-0.5537,2.2200,-1,-0.0900,0.3517
173692,570197123,44.5503,-0.9945,2.3666,-1,-0.0847,0.0000,41.9688,-0.1996,-0.5117,1,0.0789,0.0000
173692,570112492,45.7099,-1.0884,2.5823,-1,-0.0796,0.0000,36.3635,-1.7565,-0.6674,1,0.0821,0.0000
173692,570526085,42.0554,-1.2045,0.7775,-1,-0.0170,0.0000,42.8953,-0.4689,-2.2859,1,0.0236,0.2145
173692,569917193,33.6579,-1.1444,-0.0302,-1,0.0466,0.0000,71.6566,-1.0855,2.5563,1,-0.0801,1.6972
173692,570111905,44.0565,-0.0418,-0.9150,-1,0.0895,0.0000,46.9264,0.0499,2.2868,1,-0.0897,0.0000
173692,570764535,24.1998,-2.2270,2.2186,1,-0.0912,0.0000,14.6386,0.6512,-1.1104,-1,0.0886,0.4227
173692,571841471,33.6377,-0.6319,-1.7213,1,0.0625,0.0000,19.2697,0.7667,2.0671,-1,-0.0854,0.3933
173692,572574731,36.3617,0.6736,-1.9919,1,0.0474,0.2721,39.7174,-0.5430,1.1563,-1,-0.0458,0.0000
173692,572017839,17.4323,1.3290,0.4709,-1,0.0124,3.8115,22.2081,-0.8749,-2.6293,-1,-0.0148,24.2069
173692,572325530,46.7471,-2.0780,2.9211,-1,-0.0673,1.6018,38.0046,-1.2467,-0.0353,1,0.0537,0.0000
173692,571380572,28.8691,-1.5741,-1.5063,-1,0.0778,0.0000,33.7446,-0.5114,1.9385,1,-0.0835,1.3987
173692,572442917,19.6678,1.7593,-0.4456,-1,0.0756,0.0000,21.1616,-0.8606,2.9609,1,-0.0588,0.8536
173692,571194201,42.5337,-0.6847,-2.8810,1,-0.0261,0.0000,44.5997,-0.0776,0.1266,-1,0.0379,0.0000
173692,572429614,13.8015,-1.7904,-3.1402,1,-0.0450,0.6386,17.0028,0.8696,0.7710,1,-0.0148,7.4414
173692,572492457,41.1445,-1.2147,0.7613,1,-0.0169,0.0000,34.0846,-0.0070,-2.2778,-1,0.0225,0.0000
173692,573207383,38.4246,-0.1356,-3.0880,1,-0.0466,0.0000,45.8172,0.7910,-0.0443,-1,0.0511,0.0000
173692,573485551,64.9477,0.6733,-0.7618,1,0.0849,1.8634,34.7947,0.4898,1.7916,-1,-0.0790,0.0000
173692,573779807,26.7021,0.3368,-1.9633,1,0.0471,2.5302,35.9978,-0.7651,1.1807,-1,-0.0492,0.0000
173692,573196081,37.1436,1.9566,0.9515,1,-0.0308,0.2977,40.3678,0.7671,-2.3331,-1,0.0175,0.0000
173692,573061248,31.4006,-1.2289,1.9715,1,-0.0841,0.4386,41.6698,0.1996,-0.8935,-1,0.0878,0.0000
173692,573954264,12.0868,-0.7662,-0.5070,-1,0.0745,0.7560,95.8439,0.7864,2.4231,1,-0.0841,0.0000
173692,573889391,48.9243,1.8224,1.3751,-1,-0.0640,0.0000,58.6822,1.4449,-1.8513,1,0.0574,0.0000
173692,574127010,43.5369,0.0032,-0.8781,-1,0.0863,0.0000,49.6630,0.2334,2.4744,1,-0.0824,0.0000
173692,572961357,51.1070,0.8939,-1.1453,1,0.0894,1.4300,35.9041,0.9877,1.7432,-1,-0.0837,0.0000
173692,573465286,46.4919,-1.8650,3.0816,1,-0.0558,0.0000,43.9813,-1.5313,0.3581,-1,0.0235,0.0000
173692,572715198,47.2016,-2.1530,0.2591,-1,0.0297,0.0000,48.4918,-1.6750,-2.9399,1,-0.0401,0.0000
173692,573914814,30.2555,-1.9351,-1.9041,1,0.0455,0.0000,33.5994,-0.1394,1.2563,-1,-0.0551,0.0000
173692,573091971,28.7572,-0.1493,-2.0756,-1,0.0373,3.9318,67.6051,0.4604,1.2792,1,-0.0542,0.0000
173692,572816642,46.1148,-0.6331,2.9161,-1,-0.0648,0.0000,42.2411,-0.1681,-0.2279,1,0.0648,0.0000
173692,574240558,42.9556,1.5496,2.3803,1,-0.0885,1.5271,43.4031,1.3365,-0.8159,-1,0.0898,0.0000
173692,575464020,55.3599,-1.8064,-1.6772,1,0.0641,0.0000,36.9719,-1.3610,1.2628,-1,-0.0510,0.0000
173692,574274088,37.4214,1.7721,1.1923,-1,-0.0493,0.0000,38.8069,0.5375,-2.0599,1,0.0427,0.2331
173692,574785848,26.7094,-0.9145,-0.0209,1,0.0486,0.0000,22.7044,1.4996,-2.7492,-1,-0.0142,0.0000
173692,574542282,37.1261,1.0807,-1.2609,1,0.0851,0.0000,40.2779,-0.0644,1.7537,-1,-0.0838,0.0000
173692,575083194,59.8336,1.1893,-1.1057,-1,0.0845,0.0000,14.1737,-0.7927,2.5056,1,-0.0795,0.2226
173692,575691523,63.4521,1.8268,2.7880,-1,-0.0733,0.0000,31.8795,1.3248,-0.4592,1,0.0769,0.0000
173692,575329147,44.4315,1.7501,-1.4373,1,0.0814,0.0000,23.8678,0.4228,1.7414,-1,-0.0799,0.3838
173692,574257592,48.3375,1.6391,2.9680,-1,-0.0579,0.0000,44.0684,0.8807,-0.4269,1,0.0721,0.0000
173692,574687664,22.8527,-2.2390,2.4711,-1,-0.0880,0.7963,33.6899,-0.0071,-0.9836,1,0.0893,0.4333
173692,574986706,36.5417,-2.1211,0.5125,1,0.0052,0.0000,42.0421,-1.5267,-2.6192,-1,-0.0056,0.0000
173692,575135490,43.9251,-1.1335,-1.1371,1,0.0866,1.4447,46.3815,-0.2656,2.1000,-1,-0.0899,0.0000
173692,575529313,22.5140,-1.8295,-2.5656,-1,0.0023,0.0000,16.0820,1.3203,0.2263,1,0.0270,0.0000
173692,575318881,37.4351,-1.1018,0.3025,1,0.0199,0.0000,30.0011,-0.2009,-2.7460,-1,-0.0168,0.0000
173692,575607544,36.8116,-1.9243,-2.4455,-1,0.0074,0.0000,39.9615,-0.7488,0.5092,1,0.0076,0.0000
173692,575084191,30.4951,-0.7357,-0.5118,1,0.0786,0.0000,54.2012,0.3311,2.7922,-1,-0.0685,0.2186
173692,575590166,40.1076,0.7048,-2.9700,1,-0.0393,0.0000,47.9058,0.2587,0.3653,-1,0.0244,0.0000
173692,574634694,26.8269,1.9055,-0.0436,1,0.0522,0.0000,23.9644,-0.4266,3.0630,-1,-0.0566,0.0000
173692,574942067,42.7570,1.4602,-0.4376,-1,0.0765,0.0000,42.9623,0.8160,2.7719,1,-0.0711,0.3661
173692,576048205,39.3070,0.3214,-1.8863,1,0.0540,0.0000,56.4117,0.2548,0.6699,-1,-0.0063,0.0000
173692,577196812,45.4860,-2.0944,-1.7858,1,0.0598,0.5370,54.7284,-2.2616,1.4024,-1,-0.0655,0.0000
173692,576019029,37.9950,1.7499,-0.5979,-1,0.0801,0.0000,53.9524,1.2269,2.5183,1,-0.0793,4.9796
173692,576490733,26.6325,1.3017,0.0523,1,0.0437,0.0000,32.7392,-0.7008,3.1324,-1,-0.0503,0.0000
173692,576717109,26.7786,1.2901,0.8594,-1,-0.0253,0.0000,37.5615,-0.5068,-2.7934,1,-0.0211,0.0000
173692,575792538,30.6783,-2.1494,0.2812,1,0.0272,0.0000,36.7967,-0.4586,-2.9574,-1,-0.0357,0.0000
173692,575766943,23.3013,1.0415,-0.7917,-1,0.0906,0.0000,43.0336,-0.7952,1.9556,1,-0.0893,0.7679
173692,576448569,37.6823,1.2314,1.9369,-1,-0.0905,0.0000,41.5404,0.1993,-1.2175,1,0.0909,0.7863
173692,576974677,38.9714,0.5596,-2.8507,1,-0.0210,0.0000,62.9387,0.2611,1.0730,-1,-0.0448,0.0000
173692,575951198,49.6588,0.1052,-0.5576,-1,0.0822,0.0000,39.8416,0.2341,2.3822,1,-0.0850,1.1138
173692,576777191,36.2086,-0.2229,-2.7838,1,-0.0173,0.0000,50.9942,0.8372,0.0003,-1,0.0455,0.4585
173692,577508001,19.4346,1.5355,1.1106,1,-0.0456,0.0000,27.3441,-0.8936,-2.0128,-1,0.0450,0.0000
173692,578629305,56.4623,-0.4770,1.5517,1,-0.0707,0.7209,23.8414,0.8691,-1.9429,-1,0.0477,0.0000
173692,578647253,17.8886,1.6020,-1.8146,-1,0.0590,41.6095,26.9919,-0.8101,0.2501,-1,0.0275,7.5229
173692,577657646,41.6050,1.6354,-1.1783,1,0.0869,0.0000,44.0026,0.9009,2.2906,-1,-0.0897,0.0000
173692,578526303,45.2622,-1.1262,-0.4767,-1,0.0762,0.0000,51.6165,0.1120,2.6097,1,-0.0770,0.0000
173692,578015603,51.8523,1.3580,-1.9484,1,0.0488,0.9750,39.7402,0.6080,0.4790,-1,0.0075,0.0000
173692,578268123,10.1563,-1.7836,0.3225,-1,0.0188,0.0000,70.6709,0.5133,2.7240,1,-0.0720,0.0000
173692,577514754,49.9665,-0.6486,0.9302,-1,-0.0355,0.0000,39.9744,-0.5283,-2.4647,1,0.0117,0.0000
173692,578409026,23.4947,-1.7416,0.2804,1,0.0307,0.0000,16.5661,1.2893,3.1067,-1,-0.0503,1.6283
173692,578613548,33.6485,-1.3797,0.1633,-1,0.0390,0.0000,25.8541,0.7425,-1.9817,1,0.0466,0.0000
173692,578993764,13.6855,-2.3008,-1.2610,1,0.0788,0.0000,18.0422,1.1634,1.8365,-1,-0.0848,0.0000
173692,579903836,42.5774,1.6699,1.9429,-1,-0.0877,0.0000,58.9608,1.7967,-0.7191,1,0.0848,0.0000
